,GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
44156,39061000200,2000,2,"""Hamilton County"," Ohio""",1335.0,42.39,589.0,99.33,369.0,15938.0,0.0,25.1,1.2,96.85,0.3,0.07,0.0,0.0,1.57,0.0,,,,,0,0
44157,39061000200,2001,2,"""Hamilton County"," Ohio""",1335.0,42.39,581.0,99.33,369.0,15938.0,0.0,25.1,1.2,96.85,0.3,0.07,0.0,0.0,1.57,0.0,,,,,0,0
44158,39061000200,2002,2,"""Hamilton County"," Ohio""",1335.0,42.39,574.0,99.33,369.0,15938.0,0.0,25.1,1.2,96.85,0.3,0.07,0.0,0.0,1.57,0.0,58.0,22.0,3.83,10.11,0,0
44159,39061000200,2003,2,"""Hamilton County"," Ohio""",1335.0,42.39,566.0,99.33,369.0,15938.0,0.0,25.1,1.2,96.85,0.3,0.07,0.0,0.0,1.57,0.0,41.0,19.0,3.36,7.24,0,0
44160,39061000200,2004,2,"""Hamilton County"," Ohio""",1335.0,42.39,559.0,99.33,369.0,15938.0,0.0,25.1,1.2,96.85,0.3,0.07,0.0,0.0,1.57,0.0,68.0,24.0,4.3,12.17,0,0
44161,39061000200,2005,2,"""Hamilton County"," Ohio""",1462.0,47.78,551.0,96.08,474.0,22683.0,99200.0,26.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,36.0,6.53,12.16,0,0
44162,39061000200,2006,2,"""Hamilton County"," Ohio""",1462.0,47.78,543.0,96.08,474.0,22683.0,99200.0,26.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,6.0,1.1,8.47,0,0
44163,39061000200,2007,2,"""Hamilton County"," Ohio""",1462.0,47.78,536.0,96.08,474.0,22683.0,99200.0,26.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,6.0,1.12,9.71,0,0
44164,39061000200,2008,2,"""Hamilton County"," Ohio""",1462.0,47.78,528.0,96.08,474.0,22683.0,99200.0,26.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,14.0,2.65,7.76,0,0
44165,39061000200,2009,2,"""Hamilton County"," Ohio""",1462.0,47.78,521.0,96.08,474.0,22683.0,99200.0,26.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,7.68,0,0
44166,39061000200,2010,2,"""Hamilton County"," Ohio""",1068.0,27.16,513.0,99.42,563.0,22630.0,,27.8,1.78,94.1,1.12,0.28,0.28,0.0,2.34,0.09,55.0,8.0,1.56,10.72,0,0
44167,39061000200,2011,2,"""Hamilton County"," Ohio""",917.0,55.56,517.0,100.0,603.0,16620.0,,36.6,3.16,92.26,1.42,0.0,0.0,0.0,2.84,0.33,73.0,23.0,4.45,14.12,0,0
44168,39061000200,2012,2,"""Hamilton County"," Ohio""",917.0,55.56,521.0,100.0,603.0,16620.0,,36.6,3.16,92.26,1.42,0.0,0.0,0.0,2.84,0.33,60.0,27.0,5.18,11.51,0,0
44169,39061000200,2013,2,"""Hamilton County"," Ohio""",917.0,55.56,526.0,100.0,603.0,16620.0,,36.6,3.16,92.26,1.42,0.0,0.0,0.0,2.84,0.33,76.0,29.0,5.52,14.46,0,0
44170,39061000200,2014,2,"""Hamilton County"," Ohio""",917.0,55.56,530.0,100.0,603.0,16620.0,,36.6,3.16,92.26,1.42,0.0,0.0,0.0,2.84,0.33,91.0,30.0,5.66,17.18,0,0
44171,39061000200,2015,2,"""Hamilton County"," Ohio""",917.0,55.56,534.0,100.0,603.0,16620.0,,36.6,3.16,92.26,1.42,0.0,0.0,0.0,2.84,0.33,72.0,27.0,5.06,13.49,0,0
44172,39061000200,2016,2,"""Hamilton County"," Ohio""",917.0,55.56,538.0,100.0,603.0,16620.0,,36.6,3.16,92.26,1.42,0.0,0.0,0.0,2.84,0.33,78.0,31.0,5.76,14.5,0,0
44173,39061000700,2000,7,"""Hamilton County"," Ohio""",2639.0,29.71,1126.0,98.95,413.0,17721.0,0.0,27.4,50.93,42.86,2.16,0.34,1.63,0.23,1.82,0.04,,,,,0,0
44174,39061000700,2001,7,"""Hamilton County"," Ohio""",2639.0,29.71,1164.0,98.95,413.0,17721.0,0.0,27.4,50.93,42.86,2.16,0.34,1.63,0.23,1.82,0.04,,,,,0,0
44175,39061000700,2002,7,"""Hamilton County"," Ohio""",2639.0,29.71,1202.0,98.95,413.0,17721.0,0.0,27.4,50.93,42.86,2.16,0.34,1.63,0.23,1.82,0.04,137.0,87.0,7.24,11.4,0,0
44176,39061000700,2003,7,"""Hamilton County"," Ohio""",2639.0,29.71,1240.0,98.95,413.0,17721.0,0.0,27.4,50.93,42.86,2.16,0.34,1.63,0.23,1.82,0.04,132.0,72.0,5.81,10.65,0,0
44177,39061000700,2004,7,"""Hamilton County"," Ohio""",2639.0,29.71,1278.0,98.95,413.0,17721.0,0.0,27.4,50.93,42.86,2.16,0.34,1.63,0.23,1.82,0.04,119.0,72.0,5.63,9.31,0,0
44178,39061000700,2005,7,"""Hamilton County"," Ohio""",3253.0,0.0,1316.0,98.45,587.0,37563.0,226100.0,21.7,51.77,43.41,0.86,0.0,3.97,0.0,0.0,0.0,87.0,58.0,4.41,6.61,0,0
44179,39061000700,2006,7,"""Hamilton County"," Ohio""",3253.0,0.0,1354.0,98.45,587.0,37563.0,226100.0,21.7,51.77,43.41,0.86,0.0,3.97,0.0,0.0,0.0,103.0,49.0,3.62,7.61,0,0
44180,39061000700,2007,7,"""Hamilton County"," Ohio""",3253.0,0.0,1392.0,98.45,587.0,37563.0,226100.0,21.7,51.77,43.41,0.86,0.0,3.97,0.0,0.0,0.0,131.0,11.0,0.79,9.41,0,0
44181,39061000700,2008,7,"""Hamilton County"," Ohio""",3253.0,0.0,1430.0,98.45,587.0,37563.0,226100.0,21.7,51.77,43.41,0.86,0.0,3.97,0.0,0.0,0.0,108.0,61.0,4.27,7.55,0,0
44182,39061000700,2009,7,"""Hamilton County"," Ohio""",3253.0,0.0,1468.0,98.45,587.0,37563.0,226100.0,21.7,51.77,43.41,0.86,0.0,3.97,0.0,0.0,0.0,113.0,22.0,1.5,7.7,0,0
44183,39061000700,2010,7,"""Hamilton County"," Ohio""",3498.0,0.0,1506.0,95.32,875.0,50227.0,360500.0,19.0,52.54,36.79,5.06,0.43,2.92,0.03,2.06,0.17,53.0,18.0,1.2,3.52,0,0
44184,39061000700,2011,7,"""Hamilton County"," Ohio""",1710.0,0.0,1524.0,94.77,920.0,68958.0,320000.0,19.4,68.65,16.02,7.02,0.0,6.96,0.0,1.35,0.0,47.0,26.0,1.71,3.08,0,0
44185,39061000700,2012,7,"""Hamilton County"," Ohio""",1710.0,0.0,1542.0,94.77,920.0,68958.0,320000.0,19.4,68.65,16.02,7.02,0.0,6.96,0.0,1.35,0.0,44.0,23.0,1.49,2.85,0,0
44186,39061000700,2013,7,"""Hamilton County"," Ohio""",1710.0,0.0,1561.0,94.77,920.0,68958.0,320000.0,19.4,68.65,16.02,7.02,0.0,6.96,0.0,1.35,0.0,22.0,16.0,1.03,1.41,0,0
44187,39061000700,2014,7,"""Hamilton County"," Ohio""",1710.0,0.0,1579.0,94.77,920.0,68958.0,320000.0,19.4,68.65,16.02,7.02,0.0,6.96,0.0,1.35,0.0,35.0,23.0,1.46,2.22,0,0
44188,39061000700,2015,7,"""Hamilton County"," Ohio""",1710.0,0.0,1597.0,94.77,920.0,68958.0,320000.0,19.4,68.65,16.02,7.02,0.0,6.96,0.0,1.35,0.0,24.0,15.0,0.94,1.5,0,0
44189,39061000700,2016,7,"""Hamilton County"," Ohio""",1710.0,0.0,1615.0,94.77,920.0,68958.0,320000.0,19.4,68.65,16.02,7.02,0.0,6.96,0.0,1.35,0.0,28.0,18.0,1.11,1.73,0,0
44190,39061000900,2000,9,"""Hamilton County"," Ohio""",2070.0,61.55,925.0,98.61,188.0,6972.0,22500.0,25.6,22.32,70.43,4.49,0.39,0.43,0.0,1.74,0.19,,,,,0,0
44191,39061000900,2001,9,"""Hamilton County"," Ohio""",2070.0,61.55,874.0,98.61,188.0,6972.0,22500.0,25.6,22.32,70.43,4.49,0.39,0.43,0.0,1.74,0.19,,,,,0,0
44192,39061000900,2002,9,"""Hamilton County"," Ohio""",2070.0,61.55,822.0,98.61,188.0,6972.0,22500.0,25.6,22.32,70.43,4.49,0.39,0.43,0.0,1.74,0.19,151.0,107.0,13.01,18.37,0,0
44193,39061000900,2003,9,"""Hamilton County"," Ohio""",2070.0,61.55,771.0,98.61,188.0,6972.0,22500.0,25.6,22.32,70.43,4.49,0.39,0.43,0.0,1.74,0.19,199.0,129.0,16.74,25.82,0,0
44194,39061000900,2004,9,"""Hamilton County"," Ohio""",2070.0,61.55,719.0,98.61,188.0,6972.0,22500.0,25.6,22.32,70.43,4.49,0.39,0.43,0.0,1.74,0.19,210.0,121.0,16.82,29.19,0,0
44195,39061000900,2005,9,"""Hamilton County"," Ohio""",586.0,16.67,668.0,91.29,332.0,11901.0,122500.0,29.5,9.56,90.44,0.0,0.0,0.0,0.0,0.0,0.0,103.0,68.0,10.18,15.42,0,0
44196,39061000900,2006,9,"""Hamilton County"," Ohio""",586.0,16.67,617.0,91.29,332.0,11901.0,122500.0,29.5,9.56,90.44,0.0,0.0,0.0,0.0,0.0,0.0,93.0,42.0,6.81,15.08,0,0
44197,39061000900,2007,9,"""Hamilton County"," Ohio""",586.0,16.67,565.0,91.29,332.0,11901.0,122500.0,29.5,9.56,90.44,0.0,0.0,0.0,0.0,0.0,0.0,92.0,18.0,3.18,16.28,0,0
44198,39061000900,2008,9,"""Hamilton County"," Ohio""",586.0,16.67,514.0,91.29,332.0,11901.0,122500.0,29.5,9.56,90.44,0.0,0.0,0.0,0.0,0.0,0.0,55.0,26.0,5.06,10.7,0,0
44199,39061000900,2009,9,"""Hamilton County"," Ohio""",586.0,16.67,462.0,91.29,332.0,11901.0,122500.0,29.5,9.56,90.44,0.0,0.0,0.0,0.0,0.0,0.0,86.0,32.0,6.92,18.6,0,0
44200,39061000900,2010,9,"""Hamilton County"," Ohio""",1652.0,65.17,411.0,84.74,373.0,12184.0,117200.0,35.4,31.9,63.62,1.57,0.61,0.73,0.0,1.51,0.06,41.0,10.0,2.43,9.98,0,0
44201,39061000900,2011,9,"""Hamilton County"," Ohio""",1569.0,48.52,423.0,76.08,592.0,23906.0,286900.0,37.7,52.2,34.03,10.83,0.64,0.76,0.0,1.53,0.0,42.0,22.0,5.2,9.93,0,0
44202,39061000900,2012,9,"""Hamilton County"," Ohio""",1569.0,48.52,435.0,76.08,592.0,23906.0,286900.0,37.7,52.2,34.03,10.83,0.64,0.76,0.0,1.53,0.0,58.0,29.0,6.67,13.33,0,0
44203,39061000900,2013,9,"""Hamilton County"," Ohio""",1569.0,48.52,447.0,76.08,592.0,23906.0,286900.0,37.7,52.2,34.03,10.83,0.64,0.76,0.0,1.53,0.0,49.0,25.0,5.59,10.96,0,0
44204,39061000900,2014,9,"""Hamilton County"," Ohio""",1569.0,48.52,459.0,76.08,592.0,23906.0,286900.0,37.7,52.2,34.03,10.83,0.64,0.76,0.0,1.53,0.0,39.0,24.0,5.23,8.5,0,0
44205,39061000900,2015,9,"""Hamilton County"," Ohio""",1569.0,48.52,471.0,76.08,592.0,23906.0,286900.0,37.7,52.2,34.03,10.83,0.64,0.76,0.0,1.53,0.0,29.0,17.0,3.61,6.16,0,0
44206,39061000900,2016,9,"""Hamilton County"," Ohio""",1569.0,48.52,483.0,76.08,592.0,23906.0,286900.0,37.7,52.2,34.03,10.83,0.64,0.76,0.0,1.53,0.0,17.0,11.0,2.28,3.52,0,0
44207,39061001000,2000,10,"""Hamilton County"," Ohio""",1357.0,47.64,701.0,96.69,397.0,14539.0,0.0,22.5,27.86,67.65,0.96,0.07,0.66,0.07,2.14,0.59,,,,,0,0
44208,39061001000,2001,10,"""Hamilton County"," Ohio""",1357.0,47.64,696.0,96.69,397.0,14539.0,0.0,22.5,27.86,67.65,0.96,0.07,0.66,0.07,2.14,0.59,,,,,0,0
44209,39061001000,2002,10,"""Hamilton County"," Ohio""",1357.0,47.64,691.0,96.69,397.0,14539.0,0.0,22.5,27.86,67.65,0.96,0.07,0.66,0.07,2.14,0.59,153.0,81.0,11.72,22.14,0,0
44210,39061001000,2003,10,"""Hamilton County"," Ohio""",1357.0,47.64,686.0,96.69,397.0,14539.0,0.0,22.5,27.86,67.65,0.96,0.07,0.66,0.07,2.14,0.59,138.0,69.0,10.05,20.11,0,0
44211,39061001000,2004,10,"""Hamilton County"," Ohio""",1357.0,47.64,681.0,96.69,397.0,14539.0,0.0,22.5,27.86,67.65,0.96,0.07,0.66,0.07,2.14,0.59,129.0,59.0,8.66,18.93,0,0
44212,39061001000,2005,10,"""Hamilton County"," Ohio""",1015.0,40.48,677.0,86.17,733.0,29773.0,211100.0,36.4,36.65,50.94,2.46,0.0,0.0,0.0,9.95,0.0,137.0,60.0,8.87,20.25,0,0
44213,39061001000,2006,10,"""Hamilton County"," Ohio""",1015.0,40.48,672.0,86.17,733.0,29773.0,211100.0,36.4,36.65,50.94,2.46,0.0,0.0,0.0,9.95,0.0,120.0,48.0,7.15,17.87,0,0
44214,39061001000,2007,10,"""Hamilton County"," Ohio""",1015.0,40.48,667.0,86.17,733.0,29773.0,211100.0,36.4,36.65,50.94,2.46,0.0,0.0,0.0,9.95,0.0,126.0,20.0,3.0,18.9,0,0
44215,39061001000,2008,10,"""Hamilton County"," Ohio""",1015.0,40.48,662.0,86.17,733.0,29773.0,211100.0,36.4,36.65,50.94,2.46,0.0,0.0,0.0,9.95,0.0,136.0,51.0,7.71,20.55,0,0
44216,39061001000,2009,10,"""Hamilton County"," Ohio""",1015.0,40.48,657.0,86.17,733.0,29773.0,211100.0,36.4,36.65,50.94,2.46,0.0,0.0,0.0,9.95,0.0,88.0,25.0,3.81,13.4,0,0
44217,39061001000,2010,10,"""Hamilton County"," Ohio""",1437.0,37.4,652.0,84.13,677.0,38715.0,230000.0,33.4,39.25,54.7,2.09,0.21,1.67,0.0,2.09,0.0,68.0,12.0,1.84,10.43,0,0
44218,39061001000,2011,10,"""Hamilton County"," Ohio""",1544.0,38.06,667.0,78.55,701.0,40950.0,227100.0,26.8,54.6,35.88,2.46,0.0,3.37,0.0,2.78,0.91,83.0,27.0,4.05,12.45,0,0
44219,39061001000,2012,10,"""Hamilton County"," Ohio""",1544.0,38.06,681.0,78.55,701.0,40950.0,227100.0,26.8,54.6,35.88,2.46,0.0,3.37,0.0,2.78,0.91,51.0,18.0,2.64,7.49,0,0
44220,39061001000,2013,10,"""Hamilton County"," Ohio""",1544.0,38.06,696.0,78.55,701.0,40950.0,227100.0,26.8,54.6,35.88,2.46,0.0,3.37,0.0,2.78,0.91,63.0,28.0,4.02,9.05,0,0
44221,39061001000,2014,10,"""Hamilton County"," Ohio""",1544.0,38.06,711.0,78.55,701.0,40950.0,227100.0,26.8,54.6,35.88,2.46,0.0,3.37,0.0,2.78,0.91,59.0,23.0,3.24,8.3,0,0
44222,39061001000,2015,10,"""Hamilton County"," Ohio""",1544.0,38.06,725.0,78.55,701.0,40950.0,227100.0,26.8,54.6,35.88,2.46,0.0,3.37,0.0,2.78,0.91,57.0,10.0,1.38,7.86,0,0
44223,39061001000,2016,10,"""Hamilton County"," Ohio""",1544.0,38.06,740.0,78.55,701.0,40950.0,227100.0,26.8,54.6,35.88,2.46,0.0,3.37,0.0,2.78,0.91,45.0,12.0,1.62,6.08,0,0
44224,39061001100,2000,11,"""Hamilton County"," Ohio""",1141.0,36.5,454.0,92.09,354.0,20737.0,151800.0,31.0,14.46,82.21,1.05,0.09,0.18,0.0,1.84,0.18,,,,,0,0
44225,39061001100,2001,11,"""Hamilton County"," Ohio""",1141.0,36.5,444.0,92.09,354.0,20737.0,151800.0,31.0,14.46,82.21,1.05,0.09,0.18,0.0,1.84,0.18,,,,,0,0
44226,39061001100,2002,11,"""Hamilton County"," Ohio""",1141.0,36.5,434.0,92.09,354.0,20737.0,151800.0,31.0,14.46,82.21,1.05,0.09,0.18,0.0,1.84,0.18,74.0,40.0,9.21,17.04,0,0
44227,39061001100,2003,11,"""Hamilton County"," Ohio""",1141.0,36.5,424.0,92.09,354.0,20737.0,151800.0,31.0,14.46,82.21,1.05,0.09,0.18,0.0,1.84,0.18,104.0,57.0,13.43,24.51,0,0
44228,39061001100,2004,11,"""Hamilton County"," Ohio""",1141.0,36.5,414.0,92.09,354.0,20737.0,151800.0,31.0,14.46,82.21,1.05,0.09,0.18,0.0,1.84,0.18,91.0,45.0,10.86,21.96,0,0
44229,39061001100,2005,11,"""Hamilton County"," Ohio""",882.0,60.37,405.0,89.18,283.0,12417.0,262500.0,25.1,21.54,75.4,0.0,0.0,3.06,0.0,0.0,0.0,79.0,40.0,9.89,19.53,0,0
44230,39061001100,2006,11,"""Hamilton County"," Ohio""",882.0,60.37,395.0,89.18,283.0,12417.0,262500.0,25.1,21.54,75.4,0.0,0.0,3.06,0.0,0.0,0.0,83.0,35.0,8.87,21.03,0,0
44231,39061001100,2007,11,"""Hamilton County"," Ohio""",882.0,60.37,385.0,89.18,283.0,12417.0,262500.0,25.1,21.54,75.4,0.0,0.0,3.06,0.0,0.0,0.0,59.0,8.0,2.08,15.34,0,0
44232,39061001100,2008,11,"""Hamilton County"," Ohio""",882.0,60.37,375.0,89.18,283.0,12417.0,262500.0,25.1,21.54,75.4,0.0,0.0,3.06,0.0,0.0,0.0,83.0,34.0,9.07,22.15,0,0
44233,39061001100,2009,11,"""Hamilton County"," Ohio""",882.0,60.37,365.0,89.18,283.0,12417.0,262500.0,25.1,21.54,75.4,0.0,0.0,3.06,0.0,0.0,0.0,59.0,11.0,3.01,16.17,0,0
44234,39061001100,2010,11,"""Hamilton County"," Ohio""",900.0,48.47,355.0,84.73,407.0,19318.0,286100.0,27.0,21.44,75.44,0.22,0.33,0.33,0.0,1.67,0.56,71.0,21.0,5.92,20.0,0,0
44235,39061001100,2011,11,"""Hamilton County"," Ohio""",1032.0,52.57,364.0,80.96,486.0,14500.0,278400.0,30.6,28.0,69.67,0.0,0.29,2.03,0.0,0.0,0.0,57.0,31.0,8.53,15.68,0,0
44236,39061001100,2012,11,"""Hamilton County"," Ohio""",1032.0,52.57,372.0,80.96,486.0,14500.0,278400.0,30.6,28.0,69.67,0.0,0.29,2.03,0.0,0.0,0.0,53.0,29.0,7.8,14.25,0,0
44237,39061001100,2013,11,"""Hamilton County"," Ohio""",1032.0,52.57,381.0,80.96,486.0,14500.0,278400.0,30.6,28.0,69.67,0.0,0.29,2.03,0.0,0.0,0.0,42.0,22.0,5.78,11.04,0,0
44238,39061001100,2014,11,"""Hamilton County"," Ohio""",1032.0,52.57,389.0,80.96,486.0,14500.0,278400.0,30.6,28.0,69.67,0.0,0.29,2.03,0.0,0.0,0.0,36.0,18.0,4.63,9.25,0,0
44239,39061001100,2015,11,"""Hamilton County"," Ohio""",1032.0,52.57,398.0,80.96,486.0,14500.0,278400.0,30.6,28.0,69.67,0.0,0.29,2.03,0.0,0.0,0.0,39.0,16.0,4.03,9.81,0,0
44240,39061001100,2016,11,"""Hamilton County"," Ohio""",1032.0,52.57,406.0,80.96,486.0,14500.0,278400.0,30.6,28.0,69.67,0.0,0.29,2.03,0.0,0.0,0.0,24.0,14.0,3.45,5.91,0,0
44241,39061001600,2000,16,"""Hamilton County"," Ohio""",1654.0,64.57,754.0,97.26,228.0,8175.0,71400.0,28.4,11.92,82.89,2.39,0.12,0.23,0.0,1.87,0.58,,,,,0,0
44242,39061001600,2001,16,"""Hamilton County"," Ohio""",1654.0,64.57,725.0,97.26,228.0,8175.0,71400.0,28.4,11.92,82.89,2.39,0.12,0.23,0.0,1.87,0.58,,,,,0,0
44243,39061001600,2002,16,"""Hamilton County"," Ohio""",1654.0,64.57,697.0,97.26,228.0,8175.0,71400.0,28.4,11.92,82.89,2.39,0.12,0.23,0.0,1.87,0.58,220.0,126.0,18.09,31.58,0,0
44244,39061001600,2003,16,"""Hamilton County"," Ohio""",1654.0,64.57,668.0,97.26,228.0,8175.0,71400.0,28.4,11.92,82.89,2.39,0.12,0.23,0.0,1.87,0.58,187.0,110.0,16.47,28.0,0,0
44245,39061001600,2004,16,"""Hamilton County"," Ohio""",1654.0,64.57,639.0,97.26,228.0,8175.0,71400.0,28.4,11.92,82.89,2.39,0.12,0.23,0.0,1.87,0.58,189.0,124.0,19.4,29.57,0,0
44246,39061001600,2005,16,"""Hamilton County"," Ohio""",1511.01,77.66,611.0,94.08,502.0,9544.0,84600.0,50.0,15.98,82.67,1.34,0.0,0.0,0.0,0.0,0.0,124.0,92.0,15.07,20.31,0,0
44247,39061001600,2006,16,"""Hamilton County"," Ohio""",1511.01,77.66,582.0,94.08,502.0,9544.0,84600.0,50.0,15.98,82.67,1.34,0.0,0.0,0.0,0.0,0.0,154.0,89.0,15.3,26.47,0,0
44248,39061001600,2007,16,"""Hamilton County"," Ohio""",1511.01,77.66,553.0,94.08,502.0,9544.0,84600.0,50.0,15.98,82.67,1.34,0.0,0.0,0.0,0.0,0.0,132.0,24.0,4.34,23.87,0,0
44249,39061001600,2008,16,"""Hamilton County"," Ohio""",1511.01,77.66,524.0,94.08,502.0,9544.0,84600.0,50.0,15.98,82.67,1.34,0.0,0.0,0.0,0.0,0.0,86.0,52.0,9.92,16.4,0,0
44250,39061001600,2009,16,"""Hamilton County"," Ohio""",1511.01,77.66,496.0,94.08,502.0,9544.0,84600.0,50.0,15.98,82.67,1.34,0.0,0.0,0.0,0.0,0.0,99.0,27.0,5.45,19.97,0,0
44251,39061001600,2010,16,"""Hamilton County"," Ohio""",1487.0,79.25,467.0,91.57,388.0,7500.0,172500.0,37.7,13.11,84.94,0.81,0.07,0.2,0.0,0.87,0.0,96.0,39.0,8.35,20.56,0,0
44252,39061001600,2011,16,"""Hamilton County"," Ohio""",953.0,57.14,469.0,94.64,458.0,8946.0,217900.0,43.5,17.42,76.39,0.21,0.0,0.0,0.0,5.98,0.0,83.0,42.0,8.95,17.69,0,0
44253,39061001600,2012,16,"""Hamilton County"," Ohio""",953.0,57.14,471.0,94.64,458.0,8946.0,217900.0,43.5,17.42,76.39,0.21,0.0,0.0,0.0,5.98,0.0,71.0,39.0,8.27,15.06,0,0
44254,39061001600,2013,16,"""Hamilton County"," Ohio""",953.0,57.14,474.0,94.64,458.0,8946.0,217900.0,43.5,17.42,76.39,0.21,0.0,0.0,0.0,5.98,0.0,90.0,40.0,8.45,19.01,0,0
44255,39061001600,2014,16,"""Hamilton County"," Ohio""",953.0,57.14,476.0,94.64,458.0,8946.0,217900.0,43.5,17.42,76.39,0.21,0.0,0.0,0.0,5.98,0.0,126.0,51.0,10.72,26.49,0,0
44256,39061001600,2015,16,"""Hamilton County"," Ohio""",953.0,57.14,478.0,94.64,458.0,8946.0,217900.0,43.5,17.42,76.39,0.21,0.0,0.0,0.0,5.98,0.0,54.0,32.0,6.7,11.3,0,0
44257,39061001600,2016,16,"""Hamilton County"," Ohio""",953.0,57.14,480.0,94.64,458.0,8946.0,217900.0,43.5,17.42,76.39,0.21,0.0,0.0,0.0,5.98,0.0,54.0,28.0,5.83,11.25,0,0
44258,39061001700,2000,17,"""Hamilton County"," Ohio""",1358.0,62.9,593.0,93.39,228.0,8511.0,75000.0,22.3,15.46,81.3,0.96,0.29,0.29,0.0,0.96,0.74,,,,,0,0
44259,39061001700,2001,17,"""Hamilton County"," Ohio""",1358.0,62.9,585.0,93.39,228.0,8511.0,75000.0,22.3,15.46,81.3,0.96,0.29,0.29,0.0,0.96,0.74,,,,,0,0
44260,39061001700,2002,17,"""Hamilton County"," Ohio""",1358.0,62.9,577.0,93.39,228.0,8511.0,75000.0,22.3,15.46,81.3,0.96,0.29,0.29,0.0,0.96,0.74,110.0,63.0,10.92,19.06,0,0
44261,39061001700,2003,17,"""Hamilton County"," Ohio""",1358.0,62.9,569.0,93.39,228.0,8511.0,75000.0,22.3,15.46,81.3,0.96,0.29,0.29,0.0,0.96,0.74,133.0,76.0,13.36,23.37,0,0
44262,39061001700,2004,17,"""Hamilton County"," Ohio""",1358.0,62.9,561.0,93.39,228.0,8511.0,75000.0,22.3,15.46,81.3,0.96,0.29,0.29,0.0,0.96,0.74,139.0,97.0,17.29,24.78,0,0
44263,39061001700,2005,17,"""Hamilton County"," Ohio""",630.0,90.4,553.0,96.88,419.0,7651.0,0.0,46.9,15.71,78.25,0.0,0.0,3.97,2.06,0.0,0.0,114.0,71.0,12.84,20.61,0,0
44264,39061001700,2006,17,"""Hamilton County"," Ohio""",630.0,90.4,545.0,96.88,419.0,7651.0,0.0,46.9,15.71,78.25,0.0,0.0,3.97,2.06,0.0,0.0,122.0,43.0,7.89,22.39,0,0
44265,39061001700,2007,17,"""Hamilton County"," Ohio""",630.0,90.4,537.0,96.88,419.0,7651.0,0.0,46.9,15.71,78.25,0.0,0.0,3.97,2.06,0.0,0.0,87.0,9.0,1.68,16.2,0,0
44266,39061001700,2008,17,"""Hamilton County"," Ohio""",630.0,90.4,529.0,96.88,419.0,7651.0,0.0,46.9,15.71,78.25,0.0,0.0,3.97,2.06,0.0,0.0,62.0,34.0,6.43,11.72,0,0
44267,39061001700,2009,17,"""Hamilton County"," Ohio""",630.0,90.4,521.0,96.88,419.0,7651.0,0.0,46.9,15.71,78.25,0.0,0.0,3.97,2.06,0.0,0.0,87.0,32.0,6.14,16.7,0,0
44268,39061001700,2010,17,"""Hamilton County"," Ohio""",1488.0,88.54,513.0,91.61,534.0,11758.0,24500.0,50.0,13.24,83.0,1.08,0.2,0.47,0.0,2.02,0.0,78.0,22.0,4.29,15.2,0,0
44269,39061001700,2011,17,"""Hamilton County"," Ohio""",992.0,65.53,516.0,92.24,445.0,12439.0,,31.3,23.59,69.56,0.0,0.0,0.4,0.0,4.03,2.42,91.0,50.0,9.68,17.62,0,0
44270,39061001700,2012,17,"""Hamilton County"," Ohio""",992.0,65.53,520.0,92.24,445.0,12439.0,,31.3,23.59,69.56,0.0,0.0,0.4,0.0,4.03,2.42,69.0,33.0,6.35,13.28,0,0
44271,39061001700,2013,17,"""Hamilton County"," Ohio""",992.0,65.53,523.0,92.24,445.0,12439.0,,31.3,23.59,69.56,0.0,0.0,0.4,0.0,4.03,2.42,68.0,33.0,6.31,13.0,0,0
44272,39061001700,2014,17,"""Hamilton County"," Ohio""",992.0,65.53,526.0,92.24,445.0,12439.0,,31.3,23.59,69.56,0.0,0.0,0.4,0.0,4.03,2.42,65.0,31.0,5.89,12.35,0,0
44273,39061001700,2015,17,"""Hamilton County"," Ohio""",992.0,65.53,530.0,92.24,445.0,12439.0,,31.3,23.59,69.56,0.0,0.0,0.4,0.0,4.03,2.42,45.0,25.0,4.72,8.5,0,0
44274,39061001700,2016,17,"""Hamilton County"," Ohio""",992.0,65.53,533.0,92.24,445.0,12439.0,,31.3,23.59,69.56,0.0,0.0,0.4,0.0,4.03,2.42,44.0,23.0,4.32,8.26,0,0
44275,39061001800,2000,18,"""Hamilton County"," Ohio""",1985.0,19.43,564.0,65.89,505.0,34063.0,118200.0,22.1,46.3,48.82,0.91,0.65,0.65,0.1,1.51,1.06,,,,,0,0
44276,39061001800,2001,18,"""Hamilton County"," Ohio""",1985.0,19.43,553.0,65.89,505.0,34063.0,118200.0,22.1,46.3,48.82,0.91,0.65,0.65,0.1,1.51,1.06,,,,,0,0
